Zip,Total,white_1,black_1,white_2,black_2
8600000US28806,42650,34004,2584,2811,257
8600000US28532,22205,13360,4501,1463,208
8600000US28618,2581,2454,9,21,0
8600000US28646,308,306,1,0,0
8600000US28683,1135,1069,0,51,0
8600000US28901,4874,4407,35,147,0
8600000US28584,12265,10548,144,701,39
8600000US28586,7259,4982,2042,106,24
8600000US28601,51706,39955,2997,2035,101
8600000US28649,994,994,0,0,0
8600000US28604,7635,6909,155,295,4
8600000US28627,970,860,0,99,0
8600000US28640,4759,4118,110,138,0
8600000US28654,3100,2801,93,100,0
8600000US28666,125,83,0,42,0
8600000US28670,3590,3317,15,43,0
8600000US28682,1301,1232,42,27,0
8600000US28694,7459,7060,61,62,0
8600000US28711,13398,12196,596,152,0
8600000US28714,17044,15780,129,626,0
8600000US28739,21474,18709,370,944,33
8600000US28763,2758,2392,20,247,0
8600000US28356,4890,3078,1091,146,17
8600000US28269,76811,26492,35171,3426,346
8600000US28403,40919,32085,5491,1607,110
8600000US28516,11268,9434,1344,72,0
8600000US28607,35523,32269,715,740,14
8600000US28678,6577,5578,120,41,0
8600000US28379,24403,14894,7352,857,25
8600000US28456,3800,1415,1824,262,47
8600000US28504,21852,12546,6742,1171,0
8600000US28792,34945,25875,1552,4881,42
8600000US28134,11049,5635,3188,1182,12
8600000US28209,22694,17675,1620,1771,0
8600000US28689,2071,1682,55,238,0
8600000US28736,603,410,0,78,0
8600000US28107,7380,6397,391,179,15
8600000US28163,5469,4805,43,428,38
8600000US28342,233,206,0,0,0
8600000US28629,0,0,0,0,0
8600000US28673,6307,6047,174,36,0
8600000US28721,10152,9517,73,213,0
8600000US28039,86,0,40,0,0
8600000US28108,118,21,97,0,0
8600000US28244,0,0,0,0,0
8600000US28280,0,0,0,0,0
8600000US28282,0,0,0,0,0
8600000US28308,607,403,89,37,0
8600000US28310,6470,3696,951,444,55
8600000US28312,19196,11140,5279,720,218
8600000US28375,135,94,34,0,0
8600000US28424,49,16,33,0,0
8600000US28533,3248,2073,314,503,9
8600000US28583,279,164,70,28,0
8600000US28587,353,108,241,0,0
8600000US28628,494,422,24,26,0
8600000US28647,71,71,0,0,0
8600000US28652,0,0,0,0,0
8600000US28667,453,437,0,0,0
8600000US28672,16,16,0,0,0
8600000US28720,140,105,0,3,0
8600000US28759,7488,6663,263,157,13
8600000US28775,267,267,0,0,0
8600000US28785,7811,7464,0,136,0
8600000US28553,326,326,0,0,0
8600000US28663,617,491,5,119,0
8600000US28748,12613,11482,163,546,0
8600000US28754,10138,9239,300,270,0
8600000US28905,2995,2826,0,34,0
8600000US28781,973,937,0,0,0
8600000US28786,20821,19280,258,488,0
8600000US28904,8759,8274,226,188,0
8600000US28273,39483,11902,13276,7348,746
8600000US28328,27225,11973,7410,4420,74
8600000US28340,9657,2912,3572,78,38
8600000US28345,12107,6249,4696,272,0
8600000US28349,2840,1233,890,457,5
8600000US28350,128,123,0,3,0
8600000US28365,16886,9021,3352,2672,59
8600000US28367,67,59,2,0,0
8600000US28382,7026,4840,1215,230,55
8600000US28384,11199,4055,2176,1253,0
8600000US28501,18334,5311,11500,456,50
8600000US28508,2699,1170,90,1270,0
8600000US28523,2364,1649,616,97,0
8600000US28582,2734,2233,89,315,0
8600000US28594,3697,3476,15,76,0
8600000US28613,22233,15741,1226,1046,3
8600000US28622,2109,1892,52,155,0
8600000US28787,21314,19285,154,1054,0
8600000US28434,1023,337,398,0,0
8600000US28431,7131,4666,2188,86,0
8600000US28438,1619,1348,187,0,0
8600000US28439,931,512,379,0,11
8600000US28451,33435,24351,5077,1132,27
8600000US28472,18423,10278,6639,284,190
8600000US28478,5114,2829,2052,92,0
8600000US28518,8512,6178,1193,742,9
8600000US28538,1961,972,811,79,0
8600000US28543,5153,3219,351,810,12
8600000US28577,388,379,3,0,0
8600000US28580,12874,6020,4494,1464,93
8600000US28581,285,285,0,0,0
8600000US28602,29105,20985,3739,491,33
8600000US28616,252,226,7,0,0
8600000US28626,2474,2222,7,23,0
8600000US28642,5890,4929,421,199,0
8600000US28655,54594,42112,5052,1911,17
8600000US28681,25636,22461,1899,237,0
8600000US28685,1979,1748,56,0,0
8600000US28692,3941,3736,99,51,0
8600000US28697,13638,11693,678,505,77
8600000US28701,3224,3044,16,0,0
8600000US28719,8025,1240,68,21,0
8600000US28726,3219,1936,292,620,0
8600000US28731,8354,7336,57,677,0
8600000US28774,1008,990,0,0,0
8600000US28801,13683,9233,3459,253,0
8600000US28803,33756,26336,4301,1209,0
8600000US28511,566,566,0,0,0
8600000US28513,10321,6374,2975,142,0
8600000US28525,2919,2348,125,63,279
8600000US28531,1361,1300,11,36,0
8600000US28546,46338,24974,9947,3707,380
8600000US28554,168,152,16,0,0
8600000US28605,3428,3234,34,0,0
8600000US28611,1162,1095,0,20,0
8600000US28625,39518,29314,5242,2480,15
8600000US28612,12338,10742,126,307,11
8600000US28619,1537,1351,75,45,0
8600000US28624,1339,1339,0,0,0
8600000US28638,11698,10572,100,214,0
8600000US28643,3521,3414,0,12,0
8600000US28659,21229,17519,1277,1088,0
8600000US28665,2377,2359,0,18,0
8600000US28669,2663,2052,401,49,0
8600000US28677,34545,21162,8654,2262,304
8600000US28679,1740,1668,0,7,0
8600000US28702,560,560,0,0,0
8600000US28704,19060,15316,1039,1426,80
8600000US28174,9284,4832,2648,1273,44
8600000US28019,0,0,0,0,0
8600000US28033,3555,3098,70,79,0
8600000US28043,21075,15920,2863,800,51
8600000US28086,25037,20190,3700,355,0
8600000US28092,39710,30965,3073,2465,19
8600000US28135,5999,2693,2738,144,0
8600000US28138,9912,9428,113,140,0
8600000US28152,25348,17464,5756,842,38
8600000US28159,2908,1294,1184,95,0
8600000US28170,11861,4224,6920,421,0
8600000US28210,48304,29633,7272,7078,213
8600000US28262,43046,13356,19105,1673,352
8600000US28204,6725,4497,1491,96,4
8600000US28208,39700,5271,26563,1844,65
8600000US28226,39631,30892,3350,1555,1
8600000US28304,36404,15823,13292,2659,295
8600000US28306,41944,19876,13178,2598,609
8600000US28327,16192,13061,1750,790,10
8600000US28334,24780,16699,5539,831,18
8600000US28337,10019,5162,3458,462,0
8600000US28343,1404,510,635,0,0
8600000US28363,1426,893,355,65,0
8600000US28374,17190,15567,390,646,20
8600000US28376,44328,18778,15856,2329,328
8600000US28393,2106,830,608,593,0
8600000US28396,2620,1081,946,20,8
8600000US28412,38213,29781,3869,1798,314
8600000US28453,3737,1191,1076,1165,78
8600000US28469,6128,5526,213,214,0
8600000US28520,322,322,0,0,0
8600000US28539,15623,12301,651,919,22
8600000US28551,15104,8240,4989,1061,0
8600000US28555,4767,3605,775,195,15
8600000US28572,7477,5505,962,750,0
8600000US28615,1767,1750,0,0,0
8600000US28623,1464,1447,0,0,0
8600000US28634,5230,4011,478,303,0
8600000US28657,8701,7929,4,356,0
8600000US28671,577,566,11,0,0
8600000US28713,8704,7547,3,325,0
8600000US28766,1222,1219,3,0,0
8600000US28779,18141,16488,213,349,0
8600000US28783,1809,1511,0,67,0
8600000US28540,48775,31156,8628,3638,287
8600000US28521,2877,2209,364,135,0
8600000US28578,6858,3483,372,2430,95
8600000US28526,3018,1517,910,350,48
8600000US28571,2769,2289,324,57,0
8600000US28575,484,471,4,0,0
8600000US28585,3674,2374,1135,98,0
8600000US28589,182,182,0,0,0
8600000US28590,24613,14772,7072,677,0
8600000US28606,1689,1437,117,12,0
8600000US28609,5788,5458,211,5,0
8600000US28610,10120,7940,953,122,14
8600000US28031,27460,22503,2177,1135,0
8600000US28040,7738,6732,599,76,0
8600000US28054,37335,22702,8824,1904,121
8600000US28091,1909,1398,497,0,0
8600000US28102,68,68,0,0,0
8600000US28630,20007,18142,451,350,7
8600000US28635,3162,2849,19,73,0
8600000US28645,46604,39690,3304,612,64
8600000US28650,11106,9698,448,165,68
8600000US28660,1878,1702,139,37,0
8600000US28690,9125,8220,388,197,6
8600000US28693,1819,1636,16,137,0
8600000US28698,2247,1988,12,175,0
8600000US28725,55,38,0,12,0
8600000US28734,26935,23843,422,1230,24
8600000US28735,293,293,0,0,0
8600000US28741,3748,3558,22,75,1
8600000US28753,9937,9437,58,217,5
8600000US28756,4715,3854,207,186,0
8600000US29056,2187,666,1428,0,4
8600000US29058,4671,2857,1520,0,0
8600000US29059,5615,1640,3722,0,43
8600000US29834,1609,1291,180,16,0
8600000US29835,6112,3108,2871,0,0
8600000US29844,155,130,25,0,0
8600000US29853,6408,3514,2685,56,0
8600000US29860,15762,12639,2469,205,0
8600000US29921,197,49,144,0,0
8600000US29924,4299,3003,1108,0,0
8600000US29934,1150,62,953,0,0
8600000US29592,800,224,547,0,0
8600000US29594,79,57,20,0,0
8600000US29601,11902,7308,3669,468,22
8600000US29620,13006,8711,4104,21,0
8600000US29639,1642,1242,258,18,0
8600000US29671,17642,16276,711,328,4
8600000US29678,22658,17394,3208,898,56
8600000US29706,19419,9976,8575,434,26
8600000US29715,32066,23269,4227,1718,9
8600000US29718,4308,2952,954,16,0
8600000US29720,47797,29934,13836,2076,127
8600000US29824,8253,4089,3470,243,57
8600000US29827,4127,1217,2829,61,6
8600000US29845,983,437,494,9,0
8600000US29922,803,181,607,0,0
8600000US29926,25875,19092,2341,2712,0
8600000US29932,221,39,139,0,0
8600000US29420,22609,11178,8001,1126,90
8600000US29429,3085,1676,1302,4,39
8600000US29446,915,314,601,0,0
8600000US29436,4231,2122,1927,6,68
8600000US29438,2510,1725,722,0,0
8600000US29445,60033,35087,13795,3130,173
8600000US29455,22024,15898,4389,1321,22
8600000US29468,2197,526,1607,30,0
8600000US29475,2016,1432,499,78,0
8600000US29729,2375,1414,708,62,0
8600000US29732,58571,40358,12244,1995,20
8600000US29742,2599,2104,376,24,0
8600000US29819,1593,772,581,85,0
8600000US29821,1558,1043,318,184,0
8600000US29832,5247,2635,2341,97,0
8600000US29836,405,132,248,16,0
8600000US29082,446,289,123,0,0
8600000US29104,1375,422,917,0,4
8600000US29128,5271,1638,3521,13,19
8600000US29129,2855,1371,1003,396,0
8600000US29838,408,386,22,0,0
8600000US29841,32470,21475,6134,2603,66
8600000US29911,1690,1107,566,0,0
8600000US29918,5711,993,4022,322,12
8600000US29920,11693,4677,6460,244,0
8600000US29927,9675,3449,3249,2117,0
8600000US29708,34082,28664,1828,1545,0
8600000US29726,1553,1213,286,6,0
8600000US29728,9722,5224,2737,707,13
8600000US29803,38920,30080,5450,1345,70
8600000US29805,5924,4307,1367,149,0
8600000US29809,2568,1553,887,59,0
8600000US29163,2372,168,2204,0,0
8600000US29172,9709,5587,3118,670,22
8600000US29180,14230,5177,8109,315,84
8600000US29207,11895,5331,3138,1945,138
8600000US29325,15562,9909,4623,461,0
8600000US29334,13648,9635,1919,864,20
8600000US29338,26,26,0,0,0
8600000US29009,2068,986,1016,19,0
8600000US29015,1691,168,1493,8,0
8600000US29016,21259,12100,7876,550,0
8600000US29078,17393,13311,3095,257,95
8600000US29102,17170,7821,8558,380,62
8600000US29105,1098,585,360,103,0
8600000US29115,28744,7333,20340,328,110
8600000US29125,2159,911,1203,0,0
8600000US29135,8387,3916,4068,147,13
8600000US29145,1075,346,539,0,0
8600000US29154,28666,15428,10837,1026,0
8600000US29175,546,471,75,0,0
8600000US29201,21242,14166,4969,335,20
8600000US29210,40305,13921,21825,666,389
8600000US29332,2511,1651,659,70,0
8600000US29349,30751,26005,2795,795,0
8600000US29375,75,38,6,16,0
8600000US29377,1402,681,119,323,0
8600000US29032,4767,3473,593,289,0
8600000US29047,3263,1592,1608,0,0
8600000US29061,14605,3577,9470,259,109
8600000US29384,4145,3559,534,0,0
8600000US29434,456,359,67,30,0
8600000US29407,34315,21900,10535,636,21
8600000US29418,22832,9269,10017,1680,19
8600000US29432,3594,2124,1329,27,0
8600000US29437,3191,1571,1413,151,0
8600000US31405,37497,15757,17500,1394,227
8600000US31406,35457,18839,13394,1153,61
8600000US31411,8875,8278,187,146,0
8600000US31796,1130,793,317,0,0
8600000US31803,5487,2537,2533,39,13
8600000US31806,5180,3372,1522,74,13
8600000US31808,6961,5227,769,241,13
8600000US31811,6272,4695,1174,154,0
8600000US31831,3556,2633,833,42,0
8600000US31903,19255,1721,14108,891,273
8600000US31905,18110,10190,2415,2182,203
8600000US31011,694,509,121,35,0
8600000US31015,21549,10396,9816,569,0
8600000US31021,28391,14199,13105,159,27
8600000US31036,12322,7332,4317,406,21
8600000US31038,566,337,198,0,0
8600000US31058,1361,1326,10,0,0
8600000US31065,1193,514,662,6,0
8600000US31067,252,196,56,0,0
8600000US31094,1217,659,542,0,0
8600000US31775,3339,1781,195,790,0
8600000US31789,855,675,152,26,0
8600000US31790,1788,1304,384,13,0
8600000US31798,843,607,59,164,0
8600000US31822,5929,3648,1778,153,0
8600000US31005,17530,11767,3565,611,31
8600000US31012,3099,1531,1450,109,0
8600000US31014,13265,9044,3796,123,20
8600000US31017,1913,1697,204,3,0
8600000US31027,8966,5708,2666,394,34
8600000US31035,1261,826,355,43,0
8600000US31046,3198,2319,756,37,0
8600000US31050,861,672,189,0,0
8600000US31061,43762,22890,18481,533,45
8600000US31087,8685,2183,6205,26,8
8600000US31068,5079,1179,3615,101,3
8600000US31069,20167,12414,6121,357,0
8600000US31081,72,72,0,0,0
8600000US31096,7046,3712,3252,14,0
8600000US31097,1656,1361,279,0,0
8600000US31211,15488,6011,8952,109,82
8600000US31318,432,373,59,0,0
8600000US31516,14541,12306,1451,173,0
8600000US31519,3474,2437,532,378,4
8600000US31522,16402,15342,381,286,0
8600000US31525,29803,18110,8221,1120,10
8600000US31546,8103,4919,2178,386,137
8600000US31548,21146,13444,5162,498,0
8600000US31098,3649,1635,1381,204,0
8600000US31312,20297,16820,2271,216,0
8600000US31327,187,100,87,0,0
8600000US31820,10815,6889,2324,490,0
8600000US31826,2238,1163,932,121,0
8600000US31827,2174,559,1579,8,0
8600000US31527,568,568,0,0,0
8600000US31906,20742,5884,13445,283,103
8600000US31567,842,842,0,0,0
8600000US31523,13650,10636,1513,842,13
8600000US31542,3170,2970,200,0,0
8600000US31551,963,681,113,40,0
8600000US31606,3543,3050,248,12,0
8600000US31645,5053,4056,661,194,0
8600000US31648,912,546,107,130,0
8600000US31711,967,494,291,138,0
8600000US31730,8419,3403,4536,306,6
8600000US31735,715,608,57,6,0
8600000US31738,1935,1378,408,69,0
8600000US31750,18322,10829,6281,743,0
8600000US31765,2774,1922,608,16,37
8600000US31791,12138,7270,4501,5,0
8600000US31794,27308,13481,10231,2077,46
8600000US31801,3240,2276,481,243,0
8600000US31814,234,88,146,0,0
8600000US31550,801,622,0,31,0
8600000US31602,36304,19332,13325,1157,88
8600000US31624,1468,1067,19,308,0
8600000US31630,560,207,117,0,0
8600000US31635,6602,4427,1607,406,0
8600000US31066,1492,990,471,14,0
8600000US31075,2677,1839,276,25,0
8600000US31076,3414,2029,1165,0,0
8600000US31082,9636,4341,5086,46,26
8600000US31089,4695,1575,2711,203,13
8600000US31093,28140,12075,12634,1738,118
8600000US31636,10640,8444,787,420,3
8600000US31701,18584,3120,14597,128,24
8600000US31712,1084,865,158,61,0
8600000US31773,3547,2978,471,11,0
8600000US31778,2316,1770,420,59,0
8600000US31779,9998,4500,4764,151,17
8600000US31009,1317,1024,186,76,0
8600000US32407,10433,8402,589,806,8
8600000US32410,987,866,0,82,0
8600000US32425,13480,11572,1051,166,15
8600000US32427,926,680,148,16,0
8600000US32431,3975,2976,698,186,0
8600000US32445,2525,1255,852,225,23
8600000US32501,11557,4203,6770,139,63
8600000US32526,36300,28005,4415,818,53
8600000US32533,27632,21356,4785,351,25
8600000US32539,29265,22430,3046,827,306
8600000US32580,4364,3038,220,429,0
8600000US32668,4700,3989,22,610,0
8600000US32703,50992,22394,11613,11641,559
8600000US32744,3764,3369,155,47,0
8600000US32767,3273,3160,1,90,0
8600000US32810,39384,12839,14001,6331,636
8600000US32818,55586,6255,36725,4255,925
8600000US32820,9240,5136,966,1784,284
8600000US32827,9421,4194,273,3238,111
8600000US32922,15741,5951,6170,1735,108
8600000US32927,26687,21395,1416,1611,0
8600000US32949,2629,2372,52,175,0
8600000US32145,5659,3916,1220,164,37
8600000US32060,23768,18502,3005,1751,74
8600000US32094,2254,1971,129,102,4
8600000US32139,854,809,20,0,0
8600000US32148,10450,8521,393,1131,0
8600000US32169,10502,9977,27,268,0
8600000US32180,3934,2497,20,935,18
8600000US32187,2186,1677,482,13,0
8600000US32190,1089,393,114,288,0
8600000US32217,19411,12962,2433,2602,0
8600000US32219,11931,4634,5979,624,37
8600000US32257,38651,27260,4806,3013,131
8600000US32258,31990,21506,3268,1249,31
8600000US32259,49969,40984,2054,2886,202
8600000US32310,15864,6273,7960,496,74
8600000US32311,21038,11839,5451,1014,53
8600000US32331,4269,2711,1293,64,8
8600000US32336,1373,758,563,47,0
8600000US32355,224,207,0,16,0
8600000US32403,3374,1927,449,426,7
8600000US32208,32194,4846,25833,508,53
8600000US32209,35436,814,32978,263,311
8600000US32176,14629,13374,233,416,0
8600000US32177,26377,17530,6649,1042,47
8600000US32210,61496,29728,21427,3420,1014
8600000US32250,26956,23313,698,1506,0
8600000US32277,32029,14427,12723,2332,157
8600000US32320,3832,2709,857,74,0
8600000US32346,1769,1762,0,7,0
8600000US32351,18643,5547,10160,2358,58
8600000US32025,22374,14701,4719,1198,127
8600000US32046,9426,8489,388,185,0
8600000US32054,11724,8506,2233,555,18
8600000US32068,57226,45245,2918,4020,119
8600000US32113,5366,3765,828,451,0
8600000US32034,34928,29375,2383,1737,68
8600000US32055,17114,10825,5340,474,30
8600000US32061,457,457,0,0,0
8600000US32066,7664,4934,1325,1110,68
8600000US32071,3856,3439,17,166,0
8600000US32079,461,442,19,0,0
8600000US32110,8009,5994,751,849,0
8600000US32119,22398,17085,2623,1322,112
8600000US32124,5823,3699,1140,324,26
8600000US32159,30135,26788,750,1319,64
8600000US32179,8075,6891,662,244,0
8600000US32181,2268,1909,164,115,5
8600000US32207,35917,19566,6938,4445,120
8600000US32220,13179,10276,2176,237,0
8600000US32233,24473,18511,2178,1459,165
8600000US32246,51275,28321,7779,6933,131
8600000US32301,30712,12930,14211,1233,201
8600000US32321,6277,4383,1209,387,42
8600000US32324,4726,2008,2292,222,100
8600000US32328,3032,2748,67,146,0
8600000US32330,828,214,297,275,36
8600000US32332,1315,8,1096,211,0
8600000US32334,2088,1980,6,0,0
8600000US32428,17179,13274,2767,639,56
8600000US32442,3132,2627,360,38,0
8600000US32430,1064,970,0,22,0
8600000US32432,0,0,0,0,0
8600000US32439,9964,7942,283,444,0
8600000US32443,3322,1620,1494,39,0
8600000US32447,161,0,138,19,0
8600000US32465,8179,6013,1412,397,53
8600000US32536,23426,16515,3003,1459,15
8600000US32548,21315,14737,2758,1075,103
8600000US32569,12971,9143,1092,479,2
8600000US32312,32864,24893,3491,1796,39
8600000US32577,4321,3762,261,118,15
8600000US32578,32833,26733,1665,1247,41
8600000US32603,7195,4611,501,1004,24
8600000US32619,5326,5046,18,206,0
8600000US32648,570,544,6,0,0
8600000US32681,47,47,0,0,0
8600000US32708,44826,29791,2225,7130,87
8600000US32724,36047,26545,2911,3222,136
8600000US32735,4673,4062,183,327,0
8600000US32764,3188,2876,128,100,0
8600000US32778,21406,15732,2276,1934,123
8600000US32963,14790,13607,76,689,193
8600000US32970,204,31,173,0,0
8600000US32350,1184,1035,58,81,0
8600000US32404,40029,28943,5139,2016,118
8600000US32420,1983,1887,20,24,0
8600000US32424,7182,4464,1586,405,37
8600000US32455,4514,4069,100,71,0
8600000US32534,14524,9197,3466,341,19
8600000US32462,3641,2838,415,49,0
8600000US32466,6450,6040,136,179,0
8600000US32514,44759,27670,8612,1976,46
8600000US32567,3104,2696,315,47,0
8600000US32605,24684,17537,2093,2212,66
